t,v
1.705999999999945942e+02,-5.999999999999999778e-01
1.706999999999945885e+02,-8.399999999999999689e-01
1.707999999999945828e+02,-9.699999999999999734e-01
1.708999999999945771e+02,-1.219999999999999973e+00
1.709999999999945715e+02,-1.320000000000000062e+00
1.710999999999945658e+02,-1.439999999999999947e+00
1.711999999999945601e+02,-1.530000000000000027e+00
1.712999999999945544e+02,-1.600000000000000089e+00
1.713999999999945487e+02,-1.850000000000000089e+00
1.714999999999945430e+02,-1.969999999999999973e+00
1.715999999999945373e+02,-2.000000000000000000e+00
1.716999999999945317e+02,-1.989999999999999991e+00
1.717999999999945260e+02,-1.989999999999999991e+00
1.718999999999945203e+02,-1.879999999999999893e+00
1.719999999999945146e+02,-1.929999999999999938e+00
1.720999999999945089e+02,-2.120000000000000107e+00
1.721999999999945032e+02,-2.029999999999999805e+00
1.722999999999944976e+02,-1.969999999999999973e+00
1.723999999999944919e+02,-1.929999999999999938e+00
1.724999999999944862e+02,-1.850000000000000089e+00
1.725999999999944805e+02,-1.820000000000000062e+00
1.726999999999944748e+02,-1.840000000000000080e+00
1.727999999999944691e+02,-1.959999999999999964e+00
1.728999999999944635e+02,-2.020000000000000018e+00
1.729999999999944578e+02,-2.040000000000000036e+00
1.730999999999944521e+02,-1.959999999999999964e+00
1.731999999999944464e+02,-1.969999999999999973e+00
1.732999999999944407e+02,-1.939999999999999947e+00
1.733999999999944350e+02,-1.929999999999999938e+00
1.734999999999944293e+02,-2.029999999999999805e+00
1.735999999999944237e+02,-1.949999999999999956e+00
1.736999999999944180e+02,-1.860000000000000098e+00
1.737999999999944123e+02,-2.029999999999999805e+00
1.738999999999944066e+02,-1.949999999999999956e+00
1.739999999999944009e+02,-1.780000000000000027e+00
1.740999999999943952e+02,-1.780000000000000027e+00
1.741999999999943896e+02,-1.790000000000000036e+00
1.742999999999943839e+02,-1.739999999999999991e+00
1.743999999999943782e+02,-1.790000000000000036e+00
1.744999999999943725e+02,-1.830000000000000071e+00
1.745999999999943668e+02,-1.780000000000000027e+00
1.746999999999943611e+02,-1.810000000000000053e+00
1.747999999999943554e+02,-1.939999999999999947e+00
1.748999999999943498e+02,-1.909999999999999920e+00
1.749999999999943441e+02,-1.840000000000000080e+00
1.750999999999943384e+02,-1.899999999999999911e+00
1.751999999999943327e+02,-1.820000000000000062e+00
1.752999999999943270e+02,-1.850000000000000089e+00
1.753999999999943213e+02,-1.919999999999999929e+00
1.754999999999943157e+02,-1.969999999999999973e+00
1.755999999999943100e+02,-1.959999999999999964e+00
1.756999999999943043e+02,-1.909999999999999920e+00
1.757999999999942986e+02,-1.929999999999999938e+00
1.758999999999942929e+02,-1.820000000000000062e+00
1.759999999999942872e+02,-1.790000000000000036e+00
1.760999999999942816e+02,-1.840000000000000080e+00
1.761999999999942759e+02,-1.760000000000000009e+00
1.762999999999942702e+02,-1.739999999999999991e+00
1.763999999999942645e+02,-1.770000000000000018e+00
1.764999999999942588e+02,-1.770000000000000018e+00
1.765999999999942531e+02,-1.719999999999999973e+00
1.766999999999942474e+02,-1.719999999999999973e+00
1.767999999999942418e+02,-1.840000000000000080e+00
1.768999999999942361e+02,-1.850000000000000089e+00
1.769999999999942304e+02,-1.820000000000000062e+00
1.770999999999942247e+02,-1.840000000000000080e+00
1.771999999999942190e+02,-1.870000000000000107e+00
1.772999999999942133e+02,-1.739999999999999991e+00
1.773999999999942077e+02,-1.800000000000000044e+00
1.774999999999942020e+02,-1.860000000000000098e+00
1.775999999999941963e+02,-1.739999999999999991e+00
1.776999999999941906e+02,-1.729999999999999982e+00
1.777999999999941849e+02,-1.750000000000000000e+00
1.778999999999941792e+02,-1.659999999999999920e+00
1.779999999999941735e+02,-1.620000000000000107e+00
1.780999999999941679e+02,-1.540000000000000036e+00
1.781999999999941622e+02,-1.449999999999999956e+00
1.782999999999941565e+02,-1.500000000000000000e+00
1.783999999999941508e+02,-1.590000000000000080e+00
1.784999999999941451e+02,-1.620000000000000107e+00
1.785999999999941394e+02,-1.649999999999999911e+00
1.786999999999941338e+02,-1.709999999999999964e+00
1.787999999999941281e+02,-1.709999999999999964e+00
1.788999999999941224e+02,-1.699999999999999956e+00
1.789999999999941167e+02,-1.719999999999999973e+00
1.790999999999941110e+02,-1.719999999999999973e+00
1.791999999999941053e+02,-1.679999999999999938e+00
1.792999999999940997e+02,-1.629999999999999893e+00
1.793999999999940940e+02,-1.580000000000000071e+00
1.794999999999940883e+02,-1.620000000000000107e+00
1.795999999999940826e+02,-1.560000000000000053e+00
1.796999999999940769e+02,-1.590000000000000080e+00
1.797999999999940712e+02,-1.590000000000000080e+00
1.798999999999940655e+02,-1.590000000000000080e+00
1.799999999999940599e+02,-1.580000000000000071e+00
1.800999999999940542e+02,-1.610000000000000098e+00
1.801999999999940485e+02,-1.580000000000000071e+00
1.802999999999940428e+02,-1.489999999999999991e+00
1.803999999999940371e+02,-1.479999999999999982e+00
1.804999999999940314e+02,-1.469999999999999973e+00
1.805999999999940258e+02,-1.469999999999999973e+00
1.806999999999940201e+02,-1.459999999999999964e+00
1.807999999999940144e+02,-1.429999999999999938e+00
1.808999999999940087e+02,-1.409999999999999920e+00
1.809999999999940030e+02,-1.469999999999999973e+00
1.810999999999939973e+02,-1.389999999999999902e+00
1.811999999999939917e+02,-1.280000000000000027e+00
1.812999999999939860e+02,-1.229999999999999982e+00
1.813999999999939803e+02,-1.340000000000000080e+00
1.814999999999939746e+02,-1.389999999999999902e+00
1.815999999999939689e+02,-1.439999999999999947e+00
1.816999999999939632e+02,-1.500000000000000000e+00
1.817999999999939575e+02,-1.469999999999999973e+00
1.818999999999939519e+02,-1.449999999999999956e+00
1.819999999999939462e+02,-1.419999999999999929e+00
1.820999999999939405e+02,-1.500000000000000000e+00
1.821999999999939348e+02,-1.520000000000000018e+00
1.822999999999939291e+02,-1.439999999999999947e+00
1.823999999999939234e+02,-1.429999999999999938e+00
1.824999999999939178e+02,-1.399999999999999911e+00
1.825999999999939121e+02,-1.360000000000000098e+00
1.826999999999939064e+02,-1.310000000000000053e+00
1.827999999999939007e+02,-1.350000000000000089e+00
1.828999999999938950e+02,-1.379999999999999893e+00
1.829999999999938893e+02,-1.449999999999999956e+00
1.830999999999938836e+02,-1.459999999999999964e+00
1.831999999999938780e+02,-1.409999999999999920e+00
1.832999999999938723e+02,-1.370000000000000107e+00
1.833999999999938666e+02,-1.290000000000000036e+00
1.834999999999938609e+02,-1.429999999999999938e+00
1.835999999999938552e+02,-1.459999999999999964e+00
1.836999999999938495e+02,-1.500000000000000000e+00
1.837999999999938439e+02,-1.469999999999999973e+00
1.838999999999938382e+02,-1.449999999999999956e+00
1.839999999999938325e+02,-1.399999999999999911e+00
1.840999999999938268e+02,-1.489999999999999991e+00
1.841999999999938211e+02,-1.389999999999999902e+00
1.842999999999938154e+02,-1.459999999999999964e+00
1.843999999999938098e+02,-1.370000000000000107e+00
1.844999999999938041e+02,-1.449999999999999956e+00
1.845999999999937984e+02,-1.350000000000000089e+00
1.846999999999937927e+02,-1.310000000000000053e+00
1.847999999999937870e+02,-1.310000000000000053e+00
1.848999999999937813e+02,-1.290000000000000036e+00
1.849999999999937756e+02,-1.290000000000000036e+00
1.850999999999937700e+02,-1.250000000000000000e+00
1.851999999999937643e+02,-1.219999999999999973e+00
1.852999999999937586e+02,-1.300000000000000044e+00
1.853999999999937529e+02,-1.350000000000000089e+00
1.854999999999937472e+02,-1.280000000000000027e+00
1.855999999999937415e+02,-1.340000000000000080e+00
1.856999999999937359e+02,-1.310000000000000053e+00
1.857999999999937302e+02,-1.399999999999999911e+00
1.858999999999937245e+02,-1.449999999999999956e+00
1.859999999999937188e+02,-1.459999999999999964e+00
1.860999999999937131e+02,-1.409999999999999920e+00
1.861999999999937074e+02,-1.330000000000000071e+00
1.862999999999937017e+02,-1.419999999999999929e+00
1.863999999999936961e+02,-1.469999999999999973e+00
1.864999999999936904e+02,-1.429999999999999938e+00
1.865999999999936847e+02,-1.370000000000000107e+00
1.866999999999936790e+02,-1.429999999999999938e+00
1.867999999999936733e+02,-1.439999999999999947e+00
1.868999999999936676e+02,-1.489999999999999991e+00
1.869999999999936620e+02,-1.409999999999999920e+00
1.870999999999936563e+02,-1.419999999999999929e+00
1.871999999999936506e+02,-1.489999999999999991e+00
1.872999999999936449e+02,-1.489999999999999991e+00
1.873999999999936392e+02,-1.469999999999999973e+00
1.874999999999936335e+02,-1.350000000000000089e+00
1.875999999999936279e+02,-1.370000000000000107e+00
1.876999999999936222e+02,-1.330000000000000071e+00
1.877999999999936165e+02,-1.300000000000000044e+00
1.878999999999936108e+02,-1.229999999999999982e+00
1.879999999999936051e+02,-1.209999999999999964e+00
1.880999999999935994e+02,-1.209999999999999964e+00
1.881999999999935937e+02,-1.360000000000000098e+00
1.882999999999935881e+02,-1.409999999999999920e+00
1.883999999999935824e+02,-1.350000000000000089e+00
1.884999999999935767e+02,-1.270000000000000018e+00
1.885999999999935710e+02,-1.250000000000000000e+00
1.886999999999935653e+02,-1.159999999999999920e+00
1.887999999999935596e+02,-1.179999999999999938e+00
1.888999999999935540e+02,-1.139999999999999902e+00
1.889999999999935483e+02,-1.149999999999999911e+00
1.890999999999935426e+02,-1.070000000000000062e+00
1.891999999999935369e+02,-1.000000000000000000e+00
1.892999999999935312e+02,-9.899999999999999911e-01
1.893999999999935255e+02,-9.899999999999999911e-01
1.894999999999935199e+02,-9.599999999999999645e-01
1.895999999999935142e+02,-9.300000000000000488e-01
1.896999999999935085e+02,-9.200000000000000400e-01
1.897999999999935028e+02,-8.800000000000000044e-01
1.898999999999934971e+02,-8.199999999999999512e-01
1.899999999999934914e+02,-8.399999999999999689e-01
1.900999999999934857e+02,-8.399999999999999689e-01
1.901999999999934801e+02,-8.299999999999999600e-01
1.902999999999934744e+02,-7.500000000000000000e-01
1.903999999999934687e+02,-7.299999999999999822e-01
1.904999999999934630e+02,-7.700000000000000178e-01
1.905999999999934573e+02,-7.399999999999999911e-01
1.906999999999934516e+02,-7.199999999999999734e-01
1.907999999999934460e+02,-6.899999999999999467e-01
1.908999999999934403e+02,-6.700000000000000400e-01
1.909999999999934346e+02,-6.700000000000000400e-01
1.910999999999934289e+02,-6.800000000000000488e-01
1.911999999999934232e+02,-6.899999999999999467e-01
1.912999999999934175e+02,-6.999999999999999556e-01
1.913999999999934118e+02,-7.299999999999999822e-01
1.914999999999934062e+02,-7.500000000000000000e-01
1.915999999999934005e+02,-6.999999999999999556e-01
1.916999999999933948e+02,-6.899999999999999467e-01
1.917999999999933891e+02,-6.600000000000000311e-01
1.918999999999933834e+02,-6.300000000000000044e-01
1.919999999999933777e+02,-6.099999999999999867e-01
1.920999999999933721e+02,-5.799999999999999600e-01
1.921999999999933664e+02,-5.400000000000000355e-01
1.922999999999933607e+02,-5.300000000000000266e-01
1.923999999999933550e+02,-4.899999999999999911e-01
1.924999999999933493e+02,-4.099999999999999756e-01
1.925999999999933436e+02,-3.300000000000000155e-01
1.926999999999933380e+02,-2.200000000000000011e-01
1.927999999999933323e+02,-1.499999999999999944e-01
1.928999999999933266e+02,-1.199999999999999956e-01
1.929999999999933209e+02,-8.000000000000000167e-02
1.930999999999933152e+02,1.000000000000000021e-02
1.931999999999933095e+02,4.000000000000000083e-02
1.932999999999933038e+02,1.000000000000000056e-01
1.933999999999932982e+02,1.700000000000000122e-01
1.934999999999932925e+02,2.899999999999999800e-01
1.935999999999932868e+02,3.599999999999999867e-01
1.936999999999932811e+02,4.500000000000000111e-01
1.937999999999932754e+02,6.300000000000000044e-01
1.938999999999932697e+02,7.500000000000000000e-01
1.939999999999932641e+02,8.499999999999999778e-01
1.940999999999932584e+02,8.800000000000000044e-01
1.941999999999932527e+02,1.080000000000000071e+00
1.942999999999932470e+02,1.270000000000000018e+00
1.943999999999932413e+02,1.360000000000000098e+00
1.944999999999932356e+02,1.459999999999999964e+00
1.945999999999932299e+02,1.530000000000000027e+00
1.946999999999932243e+02,1.719999999999999973e+00
1.947999999999932186e+02,1.760000000000000009e+00
1.948999999999932129e+02,1.929999999999999938e+00
1.949999999999932072e+02,1.899999999999999911e+00
1.950999999999932015e+02,1.959999999999999964e+00
1.951999999999931958e+02,1.909999999999999920e+00
1.952999999999931902e+02,1.899999999999999911e+00
1.953999999999931845e+02,1.919999999999999929e+00
1.954999999999931788e+02,1.969999999999999973e+00
1.955999999999931731e+02,1.909999999999999920e+00
1.956999999999931674e+02,1.919999999999999929e+00
1.957999999999931617e+02,1.840000000000000080e+00
1.958999999999931561e+02,1.810000000000000053e+00
1.959999999999931504e+02,1.860000000000000098e+00
1.960999999999931447e+02,1.699999999999999956e+00
1.961999999999931390e+02,1.850000000000000089e+00
1.962999999999931333e+02,1.830000000000000071e+00
1.963999999999931276e+02,1.780000000000000027e+00
1.964999999999931219e+02,1.709999999999999964e+00
1.965999999999931163e+02,1.659999999999999920e+00
1.966999999999931106e+02,1.689999999999999947e+00
1.967999999999931049e+02,1.780000000000000027e+00
1.968999999999930992e+02,1.750000000000000000e+00
1.969999999999930935e+02,1.719999999999999973e+00
1.970999999999930878e+02,1.659999999999999920e+00
1.971999999999930822e+02,1.719999999999999973e+00
1.972999999999930765e+02,1.729999999999999982e+00
1.973999999999930708e+02,1.669999999999999929e+00
1.974999999999930651e+02,1.590000000000000080e+00
1.975999999999930594e+02,1.610000000000000098e+00
1.976999999999930537e+02,1.709999999999999964e+00
1.977999999999930480e+02,1.739999999999999991e+00
1.978999999999930424e+02,1.750000000000000000e+00
1.979999999999930367e+02,1.699999999999999956e+00
1.980999999999930310e+02,1.699999999999999956e+00
1.981999999999930253e+02,1.669999999999999929e+00
1.982999999999930196e+02,1.709999999999999964e+00
1.983999999999930139e+02,1.689999999999999947e+00
1.984999999999930083e+02,1.790000000000000036e+00
1.985999999999930026e+02,1.760000000000000009e+00
1.986999999999929969e+02,1.540000000000000036e+00
1.987999999999929912e+02,1.510000000000000009e+00
1.988999999999929855e+02,1.530000000000000027e+00
1.989999999999929798e+02,1.469999999999999973e+00
1.990999999999929742e+02,1.679999999999999938e+00
1.991999999999929685e+02,1.719999999999999973e+00
1.992999999999929628e+02,1.629999999999999893e+00
1.993999999999929571e+02,1.610000000000000098e+00
1.994999999999929514e+02,1.469999999999999973e+00
1.995999999999929457e+02,1.500000000000000000e+00
1.996999999999929400e+02,1.489999999999999991e+00
1.997999999999929344e+02,1.419999999999999929e+00
1.998999999999929287e+02,1.419999999999999929e+00
1.999999999999929230e+02,1.429999999999999938e+00
